algorithm,instance,time
random,851,0.86000000
mid,851,0.83000000
median 3,851,0.83000000
median 3 random,851,0.94000000
median 9,851,0.86000000
median 9 random,851,0.96000000
dual pivot,851,0.75000000
insertion,852,3116.15000000
first,852,0.85000000
random,852,0.87000000
mid,852,0.81000000
median 3,852,0.83000000
median 3 random,852,0.94000000
median 9,852,0.86000000
median 9 random,852,0.96000000
dual pivot,852,0.75000000
insertion,853,3108.31000000
first,853,0.85000000
random,853,0.86000000
mid,853,0.82000000
median 3,853,0.83000000
median 3 random,853,0.94000000
median 9,853,0.86000000
median 9 random,853,0.96000000
dual pivot,853,0.75000000
insertion,854,3106.08000000
first,854,0.86000000
random,854,0.87000000
mid,854,0.82000000
median 3,854,0.82000000
median 3 random,854,0.94000000
median 9,854,0.86000000
median 9 random,854,0.96000000
dual pivot,854,0.75000000
insertion,855,3115.23000000
first,855,0.87000000
random,855,0.86000000
mid,855,0.82000000
median 3,855,0.83000000
median 3 random,855,0.94000000
median 9,855,0.86000000
median 9 random,855,0.96000000
dual pivot,855,0.74000000
insertion,856,3111.69000000
first,856,0.85000000
random,856,0.86000000
mid,856,0.82000000
median 3,856,0.84000000
median 3 random,856,0.93000000
median 9,856,0.86000000
median 9 random,856,0.96000000
dual pivot,856,0.75000000
insertion,857,3113.59000000
first,857,0.86000000
random,857,0.87000000
mid,857,0.83000000
median 3,857,0.83000000
median 3 random,857,0.94000000
median 9,857,0.86000000
median 9 random,857,0.97000000
dual pivot,857,0.74000000
insertion,858,3109.38000000
first,858,0.85000000
random,858,0.87000000
mid,858,0.81000000
median 3,858,0.83000000
median 3 random,858,0.94000000
median 9,858,0.85000000
median 9 random,858,0.97000000
dual pivot,858,0.74000000
insertion,859,3123.81000000
first,859,0.85000000
random,859,0.86000000
mid,859,0.82000000
median 3,859,0.84000000
median 3 random,859,0.93000000
median 9,859,0.86000000
median 9 random,859,0.97000000
dual pivot,859,0.74000000
insertion,860,3106.81000000
first,860,0.85000000
random,860,0.87000000
mid,860,0.83000000
median 3,860,0.83000000
median 3 random,860,0.94000000
median 9,860,0.86000000
median 9 random,860,0.96000000
dual pivot,860,0.75000000
insertion,861,3114.48000000
first,861,0.85000000
random,861,0.87000000
mid,861,0.81000000
median 3,861,0.83000000
median 3 random,861,0.94000000
median 9,861,0.85000000
median 9 random,861,0.97000000
dual pivot,861,0.74000000
insertion,862,3121.92000000
first,862,0.85000000
random,862,0.87000000
mid,862,0.82000000
median 3,862,0.83000000
median 3 random,862,0.94000000
median 9,862,0.85000000
median 9 random,862,0.97000000
dual pivot,862,0.74000000
insertion,863,3111.66000000
first,863,0.85000000
random,863,0.87000000
mid,863,0.82000000
median 3,863,0.83000000
median 3 random,863,0.94000000
median 9,863,0.85000000
median 9 random,863,0.97000000
dual pivot,863,0.75000000
insertion,864,3115.75000000
first,864,0.85000000
random,864,0.86000000
mid,864,0.82000000
median 3,864,0.83000000
median 3 random,864,0.94000000
median 9,864,0.85000000
median 9 random,864,0.97000000
dual pivot,864,0.75000000
insertion,865,3113.04000000
first,865,0.86000000
random,865,0.86000000
mid,865,0.82000000
median 3,865,0.84000000
median 3 random,865,0.93000000
median 9,865,0.87000000
median 9 random,865,0.97000000
dual pivot,865,0.74000000
insertion,866,3114.74000000
first,866,0.87000000
random,866,0.86000000
mid,866,0.82000000
median 3,866,0.83000000
median 3 random,866,0.94000000
median 9,866,0.86000000
median 9 random,866,0.97000000
dual pivot,866,0.73000000
insertion,867,3116.51000000
first,867,0.84000000
random,867,0.87000000
mid,867,0.82000000
median 3,867,0.83000000
median 3 random,867,0.94000000
median 9,867,0.86000000
median 9 random,867,0.97000000
dual pivot,867,0.74000000
insertion,868,3117.18000000
first,868,0.85000000
random,868,0.87000000
mid,868,0.81000000
median 3,868,0.83000000
median 3 random,868,0.93000000
median 9,868,0.86000000
median 9 random,868,0.97000000
dual pivot,868,0.74000000
insertion,869,3106.51000000
first,869,0.85000000
random,869,0.87000000
mid,869,0.82000000
median 3,869,0.83000000
median 3 random,869,0.93000000
median 9,869,0.86000000
median 9 random,869,0.97000000
dual pivot,869,0.74000000
insertion,870,3105.25000000
first,870,0.85000000
random,870,0.87000000
mid,870,0.82000000
median 3,870,0.83000000
median 3 random,870,0.94000000
median 9,870,0.86000000
median 9 random,870,0.96000000
dual pivot,870,0.74000000
insertion,871,3112.43000000
first,871,0.86000000
random,871,0.87000000
mid,871,0.83000000
median 3,871,0.83000000
median 3 random,871,0.93000000
median 9,871,0.86000000
median 9 random,871,0.97000000
dual pivot,871,0.74000000
insertion,872,3112.53000000
first,872,0.85000000
random,872,0.88000000
mid,872,0.82000000
median 3,872,0.84000000
median 3 random,872,0.93000000
median 9,872,0.86000000
median 9 random,872,0.97000000
dual pivot,872,0.74000000
insertion,873,3120.18000000
first,873,0.86000000
random,873,0.87000000
mid,873,0.82000000
median 3,873,0.83000000
median 3 random,873,0.93000000
median 9,873,0.86000000
median 9 random,873,0.97000000
dual pivot,873,0.74000000
insertion,874,3106.15000000
first,874,0.85000000
random,874,0.87000000
mid,874,0.82000000
median 3,874,0.82000000
median 3 random,874,0.94000000
median 9,874,0.86000000
median 9 random,874,0.97000000
dual pivot,874,0.73000000
insertion,875,3112.80000000
first,875,0.86000000
random,875,0.87000000
mid,875,0.82000000
median 3,875,0.82000000
median 3 random,875,0.94000000
median 9,875,0.86000000
median 9 random,875,0.97000000
dual pivot,875,0.74000000
insertion,876,3107.84000000
first,876,0.87000000
random,876,0.87000000
mid,876,0.82000000
median 3,876,0.84000000
median 3 random,876,0.93000000
median 9,876,0.86000000
median 9 random,876,0.97000000
dual pivot,876,0.75000000
insertion,877,3114.18000000
first,877,0.85000000
random,877,0.86000000
mid,877,0.82000000
median 3,877,0.84000000
median 3 random,877,0.94000000
median 9,877,0.86000000
median 9 random,877,0.97000000
dual pivot,877,0.75000000
insertion,878,3111.24000000
first,878,0.86000000
random,878,0.86000000
mid,878,0.82000000
median 3,878,0.83000000
median 3 random,878,0.93000000
median 9,878,0.86000000
median 9 random,878,0.97000000
dual pivot,878,0.75000000
insertion,879,3108.52000000
first,879,0.85000000
random,879,0.87000000
mid,879,0.82000000
median 3,879,0.83000000
median 3 random,879,0.94000000
median 9,879,0.86000000
median 9 random,879,0.96000000
dual pivot,879,0.75000000
insertion,880,3107.95000000
first,880,0.85000000
random,880,0.87000000
mid,880,0.82000000
median 3,880,0.83000000
median 3 random,880,0.93000000
median 9,880,0.86000000
median 9 random,880,0.97000000
dual pivot,880,0.75000000
insertion,881,3107.03000000
first,881,0.85000000
random,881,0.87000000
mid,881,0.83000000
median 3,881,0.83000000
median 3 random,881,0.94000000
median 9,881,0.86000000
median 9 random,881,0.96000000
dual pivot,881,0.75000000
insertion,882,3110.02000000
first,882,0.85000000
random,882,0.86000000
mid,882,0.82000000
median 3,882,0.83000000
median 3 random,882,0.94000000
median 9,882,0.86000000
median 9 random,882,0.96000000
dual pivot,882,0.75000000
insertion,883,3115.31000000
first,883,0.87000000
random,883,0.87000000
mid,883,0.82000000
median 3,883,0.83000000
median 3 random,883,0.94000000
median 9,883,0.85000000
median 9 random,883,0.97000000
dual pivot,883,0.75000000
insertion,884,3110.50000000
first,884,0.86000000
random,884,0.87000000
mid,884,0.82000000
median 3,884,0.83000000
median 3 random,884,0.94000000
median 9,884,0.85000000
median 9 random,884,0.97000000
dual pivot,884,0.74000000
insertion,885,3107.33000000
first,885,0.85000000
random,885,0.87000000
mid,885,0.82000000
median 3,885,0.84000000
median 3 random,885,0.93000000
median 9,885,0.86000000
median 9 random,885,0.97000000
dual pivot,885,0.75000000
insertion,886,3115.35000000
first,886,0.85000000
random,886,0.87000000
mid,886,0.81000000
median 3,886,0.84000000
median 3 random,886,0.93000000
median 9,886,0.86000000
median 9 random,886,0.97000000
dual pivot,886,0.75000000
insertion,887,3114.79000000
first,887,0.86000000
random,887,0.87000000
mid,887,0.81000000
median 3,887,0.83000000
median 3 random,887,0.94000000
median 9,887,0.86000000
median 9 random,887,0.97000000
dual pivot,887,0.74000000
insertion,888,3110.65000000
first,888,0.85000000
random,888,0.87000000
mid,888,0.82000000
median 3,888,0.83000000
median 3 random,888,0.94000000
median 9,888,0.86000000
median 9 random,888,0.97000000
dual pivot,888,0.75000000
insertion,889,3101.01000000
first,889,0.85000000
random,889,0.87000000
mid,889,0.81000000
median 3,889,0.83000000
median 3 random,889,0.94000000
median 9,889,0.86000000
median 9 random,889,0.97000000
dual pivot,889,0.75000000
insertion,890,3101.41000000
first,890,0.84000000
random,890,0.87000000
mid,890,0.82000000
median 3,890,0.83000000
median 3 random,890,0.94000000
median 9,890,0.86000000
median 9 random,890,0.97000000
dual pivot,890,0.75000000
insertion,891,3106.69000000
first,891,0.85000000
random,891,0.87000000
mid,891,0.82000000
median 3,891,0.83000000
median 3 random,891,0.94000000
median 9,891,0.86000000
median 9 random,891,0.97000000
dual pivot,891,0.74000000
insertion,892,3107.95000000
first,892,0.86000000
random,892,0.87000000
mid,892,0.83000000
median 3,892,0.83000000
median 3 random,892,0.93000000
median 9,892,0.86000000
median 9 random,892,0.97000000
dual pivot,892,0.75000000
insertion,893,3105.87000000
first,893,0.86000000
random,893,0.87000000
mid,893,0.82000000
median 3,893,0.84000000
median 3 random,893,0.93000000
median 9,893,0.86000000
median 9 random,893,0.97000000
dual pivot,893,0.74000000
insertion,894,3111.18000000
first,894,0.86000000
random,894,0.87000000
mid,894,0.81000000
median 3,894,0.84000000
median 3 random,894,0.93000000
median 9,894,0.86000000
median 9 random,894,0.97000000
dual pivot,894,0.74000000
insertion,895,3108.11000000
first,895,0.85000000
random,895,0.87000000
mid,895,0.82000000
median 3,895,0.83000000
median 3 random,895,0.94000000
median 9,895,0.86000000
median 9 random,895,0.96000000
dual pivot,895,0.74000000
insertion,896,3113.64000000
first,896,0.86000000
random,896,0.87000000
mid,896,0.82000000
median 3,896,0.83000000
median 3 random,896,0.94000000
median 9,896,0.86000000
median 9 random,896,0.96000000
dual pivot,896,0.75000000
insertion,897,3110.32000000
first,897,0.84000000
random,897,0.87000000
mid,897,0.82000000
median 3,897,0.83000000
median 3 random,897,0.93000000
median 9,897,0.86000000
median 9 random,897,0.97000000
dual pivot,897,0.74000000
insertion,898,3103.78000000
first,898,0.86000000
random,898,0.87000000
mid,898,0.82000000
median 3,898,0.83000000
median 3 random,898,0.94000000
median 9,898,0.86000000
median 9 random,898,0.96000000
dual pivot,898,0.75000000
insertion,899,3108.30000000
first,899,0.85000000
random,899,0.87000000
mid,899,0.83000000
median 3,899,0.83000000
median 3 random,899,0.94000000
median 9,899,0.85000000
median 9 random,899,0.97000000
dual pivot,899,0.74000000
insertion,900,3123.57000000
first,900,0.85000000
random,900,0.85000000
mid,900,0.82000000
median 3,900,0.82000000
median 3 random,900,0.93000000
median 9,900,0.85000000
median 9 random,900,0.96000000
dual pivot,900,0.73000000
insertion,901,3107.05000000
first,901,0.85000000
random,901,0.87000000
mid,901,0.82000000
median 3,901,0.83000000
median 3 random,901,0.93000000
median 9,901,0.87000000
median 9 random,901,0.96000000
dual pivot,901,0.75000000
insertion,902,3106.89000000
first,902,0.86000000
random,902,0.86000000
mid,902,0.82000000
median 3,902,0.84000000
median 3 random,902,0.93000000
median 9,902,0.86000000
median 9 random,902,0.97000000
dual pivot,902,0.74000000
insertion,903,3101.12000000
first,903,0.86000000
random,903,0.86000000
mid,903,0.83000000
median 3,903,0.83000000
median 3 random,903,0.93000000
median 9,903,0.86000000
median 9 random,903,0.97000000
dual pivot,903,0.75000000
insertion,904,3109.58000000
first,904,0.87000000
random,904,0.87000000
mid,904,0.81000000
median 3,904,0.83000000
median 3 random,904,0.93000000
median 9,904,0.86000000
median 9 random,904,0.97000000
dual pivot,904,0.74000000
insertion,905,3114.20000000
first,905,0.85000000
random,905,0.87000000
mid,905,0.81000000
median 3,905,0.84000000
median 3 random,905,0.93000000
median 9,905,0.86000000
median 9 random,905,0.97000000
dual pivot,905,0.75000000
insertion,906,3105.41000000
first,906,0.86000000
random,906,0.87000000
mid,906,0.82000000
median 3,906,0.83000000
median 3 random,906,0.93000000
median 9,906,0.86000000
median 9 random,906,0.97000000
dual pivot,906,0.75000000
insertion,907,3101.10000000
first,907,0.85000000
random,907,0.87000000
mid,907,0.82000000
median 3,907,0.83000000
median 3 random,907,0.93000000
median 9,907,0.86000000
median 9 random,907,0.97000000
dual pivot,907,0.74000000
insertion,908,3105.53000000
first,908,0.88000000
random,908,0.87000000
mid,908,0.82000000
median 3,908,0.83000000
median 3 random,908,0.93000000
median 9,908,0.86000000
median 9 random,908,0.97000000
dual pivot,908,0.75000000
insertion,909,3098.00000000
first,909,0.86000000
random,909,0.87000000
mid,909,0.82000000
median 3,909,0.83000000
median 3 random,909,0.94000000
median 9,909,0.85000000
median 9 random,909,0.97000000
dual pivot,909,0.74000000
insertion,910,3100.90000000
first,910,0.85000000
random,910,0.87000000
mid,910,0.83000000
median 3,910,0.83000000
median 3 random,910,0.94000000
median 9,910,0.86000000
median 9 random,910,0.97000000
dual pivot,910,0.74000000
insertion,911,3107.39000000
first,911,0.86000000
random,911,0.86000000
mid,911,0.82000000
median 3,911,0.84000000
median 3 random,911,0.93000000
median 9,911,0.87000000
median 9 random,911,0.96000000
dual pivot,911,0.75000000
insertion,912,3095.46000000
first,912,0.86000000
random,912,0.87000000
mid,912,0.82000000
median 3,912,0.83000000
median 3 random,912,0.94000000
median 9,912,0.86000000
median 9 random,912,0.97000000
dual pivot,912,0.74000000
insertion,913,3108.06000000
first,913,0.85000000
random,913,0.87000000
mid,913,0.82000000
median 3,913,0.83000000
median 3 random,913,0.94000000
median 9,913,0.86000000
median 9 random,913,0.97000000
dual pivot,913,0.74000000
insertion,914,3103.71000000
first,914,0.85000000
random,914,0.87000000
mid,914,0.81000000
median 3,914,0.84000000
median 3 random,914,0.93000000
median 9,914,0.86000000
median 9 random,914,0.97000000
dual pivot,914,0.74000000
insertion,915,3111.09000000
first,915,0.86000000
random,915,0.87000000
mid,915,0.82000000
median 3,915,0.83000000
median 3 random,915,0.94000000
median 9,915,0.86000000
median 9 random,915,0.97000000
dual pivot,915,0.74000000
insertion,916,3099.45000000
first,916,0.86000000
random,916,0.87000000
mid,916,0.82000000
median 3,916,0.83000000
median 3 random,916,0.94000000
median 9,916,0.86000000
median 9 random,916,0.97000000
dual pivot,916,0.75000000
insertion,917,3101.75000000
first,917,0.85000000
random,917,0.87000000
mid,917,0.82000000
median 3,917,0.83000000
median 3 random,917,0.94000000
median 9,917,0.86000000
median 9 random,917,0.97000000
dual pivot,917,0.74000000
insertion,918,3102.58000000
first,918,0.85000000
random,918,0.87000000
mid,918,0.82000000
median 3,918,0.83000000
median 3 random,918,0.94000000
median 9,918,0.86000000
median 9 random,918,0.96000000
dual pivot,918,0.75000000
insertion,919,3100.90000000
first,919,0.85000000
random,919,0.86000000
mid,919,0.81000000
median 3,919,0.84000000
median 3 random,919,0.93000000
median 9,919,0.86000000
median 9 random,919,0.97000000
dual pivot,919,0.74000000
insertion,920,3114.64000000
first,920,0.85000000
random,920,0.87000000
mid,920,0.81000000
median 3,920,0.83000000
median 3 random,920,0.93000000
median 9,920,0.86000000
median 9 random,920,0.97000000
dual pivot,920,0.75000000
insertion,921,3115.10000000
first,921,0.86000000
random,921,0.86000000
mid,921,0.82000000
median 3,921,0.84000000
median 3 random,921,0.93000000
median 9,921,0.86000000
median 9 random,921,0.97000000
dual pivot,921,0.74000000
insertion,922,3115.32000000
first,922,0.85000000
random,922,0.87000000
mid,922,0.83000000
median 3,922,0.83000000
median 3 random,922,0.94000000
median 9,922,0.86000000
median 9 random,922,0.96000000
dual pivot,922,0.75000000
insertion,923,3120.56000000
first,923,0.86000000
random,923,0.87000000
mid,923,0.82000000
median 3,923,0.83000000
median 3 random,923,0.93000000
median 9,923,0.86000000
median 9 random,923,0.96000000
dual pivot,923,0.76000000
insertion,924,3106.13000000
first,924,0.86000000
random,924,0.86000000
mid,924,0.82000000
median 3,924,0.83000000
median 3 random,924,0.94000000
median 9,924,0.86000000
median 9 random,924,0.97000000
dual pivot,924,0.76000000
insertion,925,3110.99000000
first,925,0.86000000
random,925,0.87000000
mid,925,0.81000000
median 3,925,0.84000000
median 3 random,925,0.94000000
median 9,925,0.85000000
median 9 random,925,0.97000000
dual pivot,925,0.75000000
insertion,926,3111.96000000
first,926,0.87000000
random,926,0.87000000
mid,926,0.81000000
median 3,926,0.83000000
median 3 random,926,0.94000000
median 9,926,0.86000000
median 9 random,926,0.97000000
dual pivot,926,0.75000000
insertion,927,3110.49000000
first,927,0.86000000
random,927,0.87000000
mid,927,0.82000000
median 3,927,0.84000000
median 3 random,927,0.93000000
median 9,927,0.86000000
median 9 random,927,0.97000000
dual pivot,927,0.75000000
insertion,928,3115.87000000
first,928,0.85000000
random,928,0.87000000
mid,928,0.82000000
median 3,928,0.83000000
median 3 random,928,0.94000000
median 9,928,0.86000000
median 9 random,928,0.97000000
dual pivot,928,0.74000000
insertion,929,3116.14000000
first,929,0.85000000
random,929,0.87000000
mid,929,0.83000000
median 3,929,0.83000000
median 3 random,929,0.93000000
median 9,929,0.86000000
median 9 random,929,0.97000000
dual pivot,929,0.74000000
insertion,930,3115.48000000
first,930,0.85000000
random,930,0.87000000
mid,930,0.82000000
median 3,930,0.83000000
median 3 random,930,0.94000000
median 9,930,0.86000000
median 9 random,930,0.97000000
dual pivot,930,0.75000000
insertion,931,3112.19000000
first,931,0.84000000
random,931,0.87000000
mid,931,0.82000000
median 3,931,0.83000000
median 3 random,931,0.94000000
median 9,931,0.86000000
median 9 random,931,0.97000000
dual pivot,931,0.74000000
insertion,932,3106.40000000
first,932,0.86000000
random,932,0.87000000
mid,932,0.81000000
median 3,932,0.84000000
median 3 random,932,0.94000000
median 9,932,0.86000000
median 9 random,932,0.97000000
dual pivot,932,0.74000000
insertion,933,3113.79000000
first,933,0.86000000
random,933,0.87000000
mid,933,0.82000000
median 3,933,0.83000000
median 3 random,933,0.94000000
median 9,933,0.86000000
median 9 random,933,0.97000000
dual pivot,933,0.75000000
insertion,934,3111.73000000
first,934,0.85000000
random,934,0.86000000
mid,934,0.82000000
median 3,934,0.83000000
median 3 random,934,0.94000000
median 9,934,0.86000000
median 9 random,934,0.97000000
dual pivot,934,0.75000000
insertion,935,3111.81000000
first,935,0.86000000
random,935,0.87000000
mid,935,0.82000000
median 3,935,0.83000000
median 3 random,935,0.94000000
median 9,935,0.86000000
median 9 random,935,0.97000000
dual pivot,935,0.74000000
insertion,936,3109.98000000
first,936,0.85000000
random,936,0.87000000
mid,936,0.82000000
median 3,936,0.83000000
median 3 random,936,0.94000000
median 9,936,0.86000000
median 9 random,936,0.97000000
dual pivot,936,0.74000000
insertion,937,3113.90000000
first,937,0.86000000
random,937,0.87000000
mid,937,0.82000000
median 3,937,0.84000000
median 3 random,937,0.94000000
median 9,937,0.86000000
median 9 random,937,0.97000000
dual pivot,937,0.74000000
insertion,938,3113.96000000
first,938,0.85000000
random,938,0.87000000
mid,938,0.83000000
median 3,938,0.83000000
median 3 random,938,0.94000000
median 9,938,0.86000000
median 9 random,938,0.97000000
dual pivot,938,0.75000000
insertion,939,3115.19000000
first,939,0.86000000
random,939,0.86000000
mid,939,0.82000000
median 3,939,0.84000000
median 3 random,939,0.93000000
median 9,939,0.87000000
median 9 random,939,0.96000000
dual pivot,939,0.74000000
insertion,940,3103.66000000
first,940,0.85000000
random,940,0.87000000
mid,940,0.83000000
median 3,940,0.83000000
median 3 random,940,0.94000000
median 9,940,0.86000000
median 9 random,940,0.97000000
dual pivot,940,0.74000000
insertion,941,3100.67000000
first,941,0.85000000
random,941,0.87000000
mid,941,0.82000000
median 3,941,0.84000000
median 3 random,941,0.94000000
median 9,941,0.85000000
median 9 random,941,0.97000000
dual pivot,941,0.75000000
insertion,942,3110.64000000
first,942,0.86000000
random,942,0.87000000
mid,942,0.82000000
median 3,942,0.83000000
median 3 random,942,0.93000000
median 9,942,0.87000000
median 9 random,942,0.97000000
dual pivot,942,0.74000000
insertion,943,3104.13000000
first,943,0.86000000
random,943,0.87000000
mid,943,0.82000000
median 3,943,0.83000000
median 3 random,943,0.93000000
median 9,943,0.86000000
median 9 random,943,0.97000000
dual pivot,943,0.75000000
insertion,944,3093.70000000
first,944,0.85000000
random,944,0.87000000
mid,944,0.82000000
median 3,944,0.83000000
median 3 random,944,0.93000000
median 9,944,0.87000000
median 9 random,944,0.96000000
dual pivot,944,0.75000000
insertion,945,3120.54000000
first,945,0.85000000
random,945,0.87000000
mid,945,0.82000000
median 3,945,0.83000000
median 3 random,945,0.94000000
median 9,945,0.86000000
median 9 random,945,0.97000000
dual pivot,945,0.75000000
insertion,946,3106.73000000
first,946,0.86000000
random,946,0.87000000
mid,946,0.82000000
median 3,946,0.84000000
median 3 random,946,0.93000000
median 9,946,0.86000000
median 9 random,946,0.97000000
dual pivot,946,0.75000000
insertion,947,3110.13000000
first,947,0.85000000
random,947,0.87000000
mid,947,0.83000000
median 3,947,0.83000000
median 3 random,947,0.94000000
median 9,947,0.86000000
median 9 random,947,0.97000000
dual pivot,947,0.75000000
insertion,948,3101.61000000
first,948,0.85000000
random,948,0.87000000
mid,948,0.82000000
median 3,948,0.84000000
median 3 random,948,0.93000000
median 9,948,0.87000000
median 9 random,948,0.96000000
dual pivot,948,0.75000000
insertion,949,3110.22000000
first,949,0.85000000
random,949,0.87000000
mid,949,0.83000000
median 3,949,0.83000000
median 3 random,949,0.94000000
median 9,949,0.85000000
median 9 random,949,0.97000000
dual pivot,949,0.75000000
insertion,950,3106.31000000
first,950,0.85000000
random,950,0.87000000
mid,950,0.82000000
median 3,950,0.84000000
median 3 random,950,0.93000000
median 9,950,0.86000000
median 9 random,950,0.97000000
dual pivot,950,0.74000000
insertion,951,3111.91000000
first,951,0.86000000
random,951,0.87000000
mid,951,0.82000000
median 3,951,0.83000000
median 3 random,951,0.93000000
median 9,951,0.86000000
median 9 random,951,0.97000000
dual pivot,951,0.75000000
insertion,952,3113.39000000
first,952,0.87000000
random,952,0.87000000
mid,952,0.82000000
median 3,952,0.83000000
median 3 random,952,0.94000000
median 9,952,0.86000000
median 9 random,952,0.97000000
dual pivot,952,0.75000000
insertion,953,3118.00000000
first,953,0.86000000
random,953,0.87000000
mid,953,0.82000000
median 3,953,0.83000000
median 3 random,953,0.94000000
median 9,953,0.86000000
median 9 random,953,0.97000000
dual pivot,953,0.74000000
insertion,954,3108.11000000
first,954,0.85000000
random,954,0.87000000
mid,954,0.82000000
median 3,954,0.83000000
median 3 random,954,0.94000000
median 9,954,0.86000000
median 9 random,954,0.97000000
dual pivot,954,0.74000000
insertion,955,3115.69000000
first,955,0.86000000
random,955,0.87000000
mid,955,0.82000000
median 3,955,0.83000000
median 3 random,955,0.94000000
median 9,955,0.86000000
median 9 random,955,0.97000000
dual pivot,955,0.74000000
insertion,956,3103.79000000
first,956,0.87000000
random,956,0.87000000
mid,956,0.82000000
median 3,956,0.83000000
median 3 random,956,0.93000000
median 9,956,0.86000000
median 9 random,956,0.97000000
dual pivot,956,0.75000000
insertion,957,3109.60000000
first,957,0.86000000
random,957,0.87000000
mid,957,0.82000000
median 3,957,0.84000000
median 3 random,957,0.93000000
median 9,957,0.85000000
median 9 random,957,0.96000000
dual pivot,957,0.75000000
insertion,958,3117.81000000
first,958,0.85000000
random,958,0.87000000
mid,958,0.82000000
median 3,958,0.83000000
median 3 random,958,0.93000000
median 9,958,0.86000000
median 9 random,958,0.97000000
dual pivot,958,0.74000000
insertion,959,3098.61000000
first,959,0.84000000
random,959,0.87000000
mid,959,0.82000000
median 3,959,0.83000000
median 3 random,959,0.93000000
median 9,959,0.87000000
median 9 random,959,0.96000000
dual pivot,959,0.75000000
insertion,960,3101.19000000
first,960,0.84000000
random,960,0.87000000
mid,960,0.83000000
median 3,960,0.83000000
median 3 random,960,0.93000000
median 9,960,0.86000000
median 9 random,960,0.97000000
dual pivot,960,0.74000000
insertion,961,3112.91000000
first,961,0.87000000
random,961,0.86000000
mid,961,0.83000000
median 3,961,0.84000000
median 3 random,961,0.93000000
median 9,961,0.86000000
median 9 random,961,0.97000000
dual pivot,961,0.75000000
insertion,962,3113.04000000
first,962,0.86000000
random,962,0.87000000
mid,962,0.82000000
median 3,962,0.84000000
median 3 random,962,0.93000000
median 9,962,0.86000000
median 9 random,962,0.97000000
dual pivot,962,0.74000000
insertion,963,3107.10000000
first,963,0.85000000
random,963,0.87000000
mid,963,0.82000000
median 3,963,0.83000000
median 3 random,963,0.94000000
median 9,963,0.86000000
median 9 random,963,0.97000000
dual pivot,963,0.75000000
insertion,964,3107.27000000
first,964,0.85000000
random,964,0.86000000
mid,964,0.82000000
median 3,964,0.84000000
median 3 random,964,0.93000000
median 9,964,0.86000000
median 9 random,964,0.97000000
dual pivot,964,0.74000000
insertion,965,3117.74000000
first,965,0.86000000
random,965,0.87000000
mid,965,0.82000000
median 3,965,0.83000000
median 3 random,965,0.94000000
median 9,965,0.86000000
median 9 random,965,0.97000000
dual pivot,965,0.75000000
insertion,966,3103.38000000
first,966,0.85000000
random,966,0.87000000
mid,966,0.82000000
median 3,966,0.84000000
median 3 random,966,0.93000000
median 9,966,0.86000000
median 9 random,966,0.97000000
dual pivot,966,0.75000000
insertion,967,3104.80000000
first,967,0.85000000
random,967,0.87000000
mid,967,0.82000000
median 3,967,0.84000000
median 3 random,967,0.94000000
median 9,967,0.85000000
median 9 random,967,0.97000000
dual pivot,967,0.75000000
insertion,968,3112.22000000
first,968,0.84000000
random,968,0.87000000
mid,968,0.82000000
median 3,968,0.83000000
median 3 random,968,0.94000000
median 9,968,0.86000000
median 9 random,968,0.97000000
dual pivot,968,0.74000000
insertion,969,3110.18000000
first,969,0.86000000
random,969,0.87000000
mid,969,0.82000000
median 3,969,0.83000000
median 3 random,969,0.94000000
median 9,969,0.86000000
median 9 random,969,0.96000000
dual pivot,969,0.75000000
insertion,970,3112.13000000
first,970,0.86000000
random,970,0.87000000
mid,970,0.81000000
median 3,970,0.84000000
median 3 random,970,0.93000000
median 9,970,0.86000000
median 9 random,970,0.97000000
dual pivot,970,0.74000000
insertion,971,3115.72000000
first,971,0.86000000
random,971,0.87000000
mid,971,0.82000000
median 3,971,0.83000000
median 3 random,971,0.93000000
median 9,971,0.85000000
median 9 random,971,0.97000000
dual pivot,971,0.75000000
insertion,972,3112.94000000
first,972,0.85000000
random,972,0.87000000
mid,972,0.82000000
median 3,972,0.83000000
median 3 random,972,0.94000000
median 9,972,0.85000000
median 9 random,972,0.97000000
dual pivot,972,0.75000000
insertion,973,3114.58000000
first,973,0.86000000
random,973,0.86000000
mid,973,0.83000000
median 3,973,0.83000000
median 3 random,973,0.93000000
median 9,973,0.86000000
median 9 random,973,0.97000000
dual pivot,973,0.74000000
insertion,974,3112.39000000
first,974,0.86000000
random,974,0.87000000
mid,974,0.82000000
median 3,974,0.83000000
median 3 random,974,0.94000000
median 9,974,0.85000000
median 9 random,974,0.97000000
dual pivot,974,0.75000000
insertion,975,3113.13000000
first,975,0.85000000
random,975,0.86000000
mid,975,0.83000000
median 3,975,0.83000000
median 3 random,975,0.94000000
median 9,975,0.86000000
median 9 random,975,0.96000000
dual pivot,975,0.75000000
insertion,976,3114.53000000
first,976,0.85000000
random,976,0.87000000
mid,976,0.81000000
median 3,976,0.83000000
median 3 random,976,0.94000000
median 9,976,0.86000000
median 9 random,976,0.96000000
dual pivot,976,0.75000000
insertion,977,3104.29000000
first,977,0.85000000
random,977,0.86000000
mid,977,0.82000000
median 3,977,0.83000000
median 3 random,977,0.94000000
median 9,977,0.86000000
median 9 random,977,0.97000000
dual pivot,977,0.75000000
insertion,978,3109.04000000
first,978,0.87000000
random,978,0.86000000
