algorithm,instance,time
dual pivot,708,0.01000000
insertion,709,1.00000000
first,709,0.01000000
random,709,0.01000000
mid,709,0.01000000
median 3,709,0.02000000
median 3 random,709,0.01000000
median 9,709,0.01000000
median 9 random,709,0.02000000
dual pivot,709,0.01000000
insertion,710,1.03000000
first,710,0.01000000
random,710,0.01000000
mid,710,0.01000000
median 3,710,0.01000000
median 3 random,710,0.02000000
median 9,710,0.01000000
median 9 random,710,0.01000000
dual pivot,710,0.01000000
insertion,711,1.01000000
first,711,0.01000000
random,711,0.02000000
mid,711,0.01000000
median 3,711,0.01000000
median 3 random,711,0.01000000
median 9,711,0.02000000
median 9 random,711,0.01000000
dual pivot,711,0.01000000
insertion,712,1.02000000
first,712,0.02000000
random,712,0.01000000
mid,712,0.01000000
median 3,712,0.01000000
median 3 random,712,0.02000000
median 9,712,0.01000000
median 9 random,712,0.01000000
dual pivot,712,0.01000000
insertion,713,1.02000000
first,713,0.01000000
random,713,0.01000000
mid,713,0.01000000
median 3,713,0.01000000
median 3 random,713,0.02000000
median 9,713,0.01000000
median 9 random,713,0.01000000
dual pivot,713,0.02000000
insertion,714,1.02000000
first,714,0.01000000
random,714,0.02000000
mid,714,0.01000000
median 3,714,0.01000000
median 3 random,714,0.01000000
median 9,714,0.02000000
median 9 random,714,0.01000000
dual pivot,714,0.01000000
insertion,715,1.01000000
first,715,0.01000000
random,715,0.01000000
mid,715,0.02000000
median 3,715,0.01000000
median 3 random,715,0.01000000
median 9,715,0.01000000
median 9 random,715,0.02000000
dual pivot,715,0.01000000
insertion,716,1.00000000
first,716,0.01000000
random,716,0.01000000
mid,716,0.02000000
median 3,716,0.01000000
median 3 random,716,0.01000000
median 9,716,0.01000000
median 9 random,716,0.02000000
dual pivot,716,0.01000000
insertion,717,1.02000000
first,717,0.01000000
random,717,0.02000000
mid,717,0.01000000
median 3,717,0.01000000
median 3 random,717,0.01000000
median 9,717,0.02000000
median 9 random,717,0.01000000
dual pivot,717,0.01000000
insertion,718,1.02000000
first,718,0.02000000
random,718,0.01000000
mid,718,0.01000000
median 3,718,0.01000000
median 3 random,718,0.02000000
median 9,718,0.01000000
median 9 random,718,0.01000000
dual pivot,718,0.01000000
insertion,719,1.01000000
first,719,0.01000000
random,719,0.01000000
mid,719,0.02000000
median 3,719,0.01000000
median 3 random,719,0.01000000
median 9,719,0.01000000
median 9 random,719,0.02000000
dual pivot,719,0.01000000
insertion,720,0.97000000
first,720,0.02000000
random,720,0.01000000
mid,720,0.01000000
median 3,720,0.01000000
median 3 random,720,0.02000000
median 9,720,0.01000000
median 9 random,720,0.01000000
dual pivot,720,0.01000000
insertion,721,1.02000000
first,721,0.02000000
random,721,0.01000000
mid,721,0.01000000
median 3,721,0.01000000
median 3 random,721,0.02000000
median 9,721,0.01000000
median 9 random,721,0.01000000
dual pivot,721,0.01000000
insertion,722,1.01000000
first,722,0.01000000
random,722,0.01000000
mid,722,0.01000000
median 3,722,0.02000000
median 3 random,722,0.01000000
median 9,722,0.01000000
median 9 random,722,0.02000000
dual pivot,722,0.01000000
insertion,723,1.02000000
first,723,0.01000000
random,723,0.01000000
mid,723,0.02000000
median 3,723,0.01000000
median 3 random,723,0.01000000
median 9,723,0.01000000
median 9 random,723,0.02000000
dual pivot,723,0.01000000
insertion,724,1.01000000
first,724,0.01000000
random,724,0.02000000
mid,724,0.01000000
median 3,724,0.01000000
median 3 random,724,0.01000000
median 9,724,0.02000000
median 9 random,724,0.01000000
dual pivot,724,0.01000000
insertion,725,1.02000000
first,725,0.01000000
random,725,0.01000000
mid,725,0.01000000
median 3,725,0.02000000
median 3 random,725,0.01000000
median 9,725,0.01000000
median 9 random,725,0.02000000
dual pivot,725,0.01000000
insertion,726,0.99000000
first,726,0.01000000
random,726,0.01000000
mid,726,0.02000000
median 3,726,0.01000000
median 3 random,726,0.01000000
median 9,726,0.01000000
median 9 random,726,0.02000000
dual pivot,726,0.01000000
insertion,727,1.02000000
first,727,0.01000000
random,727,0.01000000
mid,727,0.02000000
median 3,727,0.01000000
median 3 random,727,0.01000000
median 9,727,0.01000000
median 9 random,727,0.02000000
dual pivot,727,0.01000000
insertion,728,1.01000000
first,728,0.01000000
random,728,0.02000000
mid,728,0.01000000
median 3,728,0.01000000
median 3 random,728,0.01000000
median 9,728,0.02000000
median 9 random,728,0.01000000
dual pivot,728,0.01000000
insertion,729,0.99000000
first,729,0.02000000
random,729,0.01000000
mid,729,0.01000000
median 3,729,0.01000000
median 3 random,729,0.02000000
median 9,729,0.01000000
median 9 random,729,0.01000000
dual pivot,729,0.01000000
insertion,730,1.02000000
first,730,0.01000000
random,730,0.01000000
mid,730,0.01000000
median 3,730,0.01000000
median 3 random,730,0.02000000
median 9,730,0.01000000
median 9 random,730,0.01000000
dual pivot,730,0.01000000
insertion,731,1.04000000
first,731,0.01000000
random,731,0.01000000
mid,731,0.01000000
median 3,731,0.01000000
median 3 random,731,0.02000000
median 9,731,0.01000000
median 9 random,731,0.01000000
dual pivot,731,0.01000000
insertion,732,1.00000000
first,732,0.01000000
random,732,0.02000000
mid,732,0.01000000
median 3,732,0.01000000
median 3 random,732,0.01000000
median 9,732,0.02000000
median 9 random,732,0.01000000
dual pivot,732,0.01000000
insertion,733,1.02000000
first,733,0.01000000
random,733,0.01000000
mid,733,0.01000000
median 3,733,0.02000000
median 3 random,733,0.01000000
median 9,733,0.01000000
median 9 random,733,0.02000000
dual pivot,733,0.01000000
insertion,734,1.05000000
first,734,0.01000000
random,734,0.01000000
mid,734,0.01000000
median 3,734,0.02000000
median 3 random,734,0.01000000
median 9,734,0.01000000
median 9 random,734,0.02000000
dual pivot,734,0.01000000
insertion,735,1.03000000
first,735,0.01000000
random,735,0.01000000
mid,735,0.01000000
median 3,735,0.01000000
median 3 random,735,0.02000000
median 9,735,0.01000000
median 9 random,735,0.02000000
dual pivot,735,0.01000000
insertion,736,1.03000000
first,736,0.01000000
random,736,0.01000000
mid,736,0.02000000
median 3,736,0.01000000
median 3 random,736,0.01000000
median 9,736,0.01000000
median 9 random,736,0.02000000
dual pivot,736,0.01000000
insertion,737,1.03000000
first,737,0.02000000
random,737,0.01000000
mid,737,0.01000000
median 3,737,0.01000000
median 3 random,737,0.01000000
median 9,737,0.02000000
median 9 random,737,0.01000000
dual pivot,737,0.01000000
insertion,738,1.01000000
first,738,0.01000000
random,738,0.02000000
mid,738,0.01000000
median 3,738,0.01000000
median 3 random,738,0.01000000
median 9,738,0.02000000
median 9 random,738,0.01000000
dual pivot,738,0.01000000
insertion,739,1.02000000
first,739,0.01000000
random,739,0.01000000
mid,739,0.01000000
median 3,739,0.02000000
median 3 random,739,0.01000000
median 9,739,0.01000000
median 9 random,739,0.02000000
dual pivot,739,0.01000000
insertion,740,1.05000000
first,740,0.01000000
random,740,0.01000000
mid,740,0.01000000
median 3,740,0.01000000
median 3 random,740,0.02000000
median 9,740,0.01000000
median 9 random,740,0.01000000
dual pivot,740,0.01000000
insertion,741,1.00000000
first,741,0.01000000
random,741,0.01000000
mid,741,0.02000000
median 3,741,0.01000000
median 3 random,741,0.01000000
median 9,741,0.01000000
median 9 random,741,0.02000000
dual pivot,741,0.01000000
insertion,742,0.99000000
first,742,0.01000000
random,742,0.01000000
mid,742,0.01000000
median 3,742,0.01000000
median 3 random,742,0.02000000
median 9,742,0.01000000
median 9 random,742,0.02000000
dual pivot,742,0.01000000
insertion,743,1.02000000
first,743,0.01000000
random,743,0.02000000
mid,743,0.01000000
median 3,743,0.01000000
median 3 random,743,0.01000000
median 9,743,0.02000000
median 9 random,743,0.01000000
dual pivot,743,0.01000000
insertion,744,1.00000000
first,744,0.01000000
random,744,0.01000000
mid,744,0.02000000
median 3,744,0.01000000
median 3 random,744,0.01000000
median 9,744,0.01000000
median 9 random,744,0.02000000
dual pivot,744,0.01000000
insertion,745,1.02000000
first,745,0.01000000
random,745,0.01000000
mid,745,0.01000000
median 3,745,0.01000000
median 3 random,745,0.02000000
median 9,745,0.01000000
median 9 random,745,0.01000000
dual pivot,745,0.01000000
insertion,746,1.01000000
first,746,0.01000000
random,746,0.01000000
mid,746,0.01000000
median 3,746,0.01000000
median 3 random,746,0.02000000
median 9,746,0.01000000
median 9 random,746,0.01000000
dual pivot,746,0.02000000
insertion,747,1.02000000
first,747,0.01000000
random,747,0.01000000
mid,747,0.02000000
median 3,747,0.01000000
median 3 random,747,0.01000000
median 9,747,0.01000000
median 9 random,747,0.02000000
dual pivot,747,0.01000000
insertion,748,0.99000000
first,748,0.01000000
random,748,0.02000000
mid,748,0.01000000
median 3,748,0.01000000
median 3 random,748,0.01000000
median 9,748,0.01000000
median 9 random,748,0.02000000
dual pivot,748,0.01000000
insertion,749,0.99000000
first,749,0.01000000
random,749,0.01000000
mid,749,0.02000000
median 3,749,0.01000000
median 3 random,749,0.01000000
median 9,749,0.01000000
median 9 random,749,0.02000000
dual pivot,749,0.01000000
insertion,750,1.03000000
first,750,0.01000000
random,750,0.01000000
mid,750,0.02000000
median 3,750,0.01000000
median 3 random,750,0.01000000
median 9,750,0.01000000
median 9 random,750,0.02000000
dual pivot,750,0.01000000
insertion,751,1.02000000
first,751,0.02000000
random,751,0.01000000
mid,751,0.01000000
median 3,751,0.01000000
median 3 random,751,0.01000000
median 9,751,0.02000000
median 9 random,751,0.01000000
dual pivot,751,0.01000000
insertion,752,1.01000000
first,752,0.01000000
random,752,0.01000000
mid,752,0.01000000
median 3,752,0.02000000
median 3 random,752,0.01000000
median 9,752,0.01000000
median 9 random,752,0.02000000
dual pivot,752,0.01000000
insertion,753,1.01000000
first,753,0.01000000
random,753,0.02000000
mid,753,0.01000000
median 3,753,0.01000000
median 3 random,753,0.01000000
median 9,753,0.01000000
median 9 random,753,0.02000000
dual pivot,753,0.01000000
insertion,754,1.00000000
first,754,0.01000000
random,754,0.01000000
mid,754,0.01000000
median 3,754,0.01000000
median 3 random,754,0.02000000
median 9,754,0.01000000
median 9 random,754,0.01000000
dual pivot,754,0.01000000
insertion,755,1.03000000
first,755,0.01000000
random,755,0.01000000
mid,755,0.01000000
median 3,755,0.01000000
median 3 random,755,0.02000000
median 9,755,0.01000000
median 9 random,755,0.01000000
dual pivot,755,0.01000000
insertion,756,1.00000000
first,756,0.01000000
random,756,0.01000000
mid,756,0.02000000
median 3,756,0.01000000
median 3 random,756,0.01000000
median 9,756,0.01000000
median 9 random,756,0.02000000
dual pivot,756,0.01000000
insertion,757,1.00000000
first,757,0.01000000
random,757,0.02000000
mid,757,0.01000000
median 3,757,0.01000000
median 3 random,757,0.01000000
median 9,757,0.01000000
median 9 random,757,0.02000000
dual pivot,757,0.01000000
insertion,758,1.01000000
first,758,0.01000000
random,758,0.01000000
mid,758,0.02000000
median 3,758,0.01000000
median 3 random,758,0.01000000
median 9,758,0.01000000
median 9 random,758,0.02000000
dual pivot,758,0.01000000
insertion,759,1.00000000
first,759,0.01000000
random,759,0.01000000
mid,759,0.02000000
median 3,759,0.01000000
median 3 random,759,0.01000000
median 9,759,0.01000000
median 9 random,759,0.02000000
dual pivot,759,0.01000000
insertion,760,1.00000000
first,760,0.01000000
random,760,0.01000000
mid,760,0.01000000
median 3,760,0.02000000
median 3 random,760,0.01000000
median 9,760,0.01000000
median 9 random,760,0.02000000
dual pivot,760,0.01000000
insertion,761,1.02000000
first,761,0.01000000
random,761,0.01000000
mid,761,0.01000000
median 3,761,0.02000000
median 3 random,761,0.01000000
median 9,761,0.01000000
median 9 random,761,0.02000000
dual pivot,761,0.01000000
insertion,762,1.02000000
first,762,0.01000000
random,762,0.01000000
mid,762,0.01000000
median 3,762,0.01000000
median 3 random,762,0.02000000
median 9,762,0.01000000
median 9 random,762,0.01000000
dual pivot,762,0.01000000
insertion,763,1.03000000
first,763,0.02000000
random,763,0.01000000
mid,763,0.01000000
median 3,763,0.01000000
median 3 random,763,0.02000000
median 9,763,0.01000000
median 9 random,763,0.01000000
dual pivot,763,0.01000000
insertion,764,1.02000000
first,764,0.01000000
random,764,0.02000000
mid,764,0.01000000
median 3,764,0.01000000
median 3 random,764,0.01000000
median 9,764,0.02000000
median 9 random,764,0.01000000
dual pivot,764,0.01000000
insertion,765,1.02000000
first,765,0.01000000
random,765,0.01000000
mid,765,0.02000000
median 3,765,0.01000000
median 3 random,765,0.01000000
median 9,765,0.01000000
median 9 random,765,0.02000000
dual pivot,765,0.01000000
insertion,766,1.01000000
first,766,0.01000000
random,766,0.02000000
mid,766,0.01000000
median 3,766,0.01000000
median 3 random,766,0.01000000
median 9,766,0.02000000
median 9 random,766,0.01000000
dual pivot,766,0.01000000
insertion,767,1.02000000
first,767,0.01000000
random,767,0.02000000
mid,767,0.01000000
median 3,767,0.01000000
median 3 random,767,0.01000000
median 9,767,0.02000000
median 9 random,767,0.01000000
dual pivot,767,0.01000000
insertion,768,1.02000000
first,768,0.01000000
random,768,0.01000000
mid,768,0.01000000
median 3,768,0.01000000
median 3 random,768,0.02000000
median 9,768,0.01000000
median 9 random,768,0.01000000
dual pivot,768,0.01000000
insertion,769,1.00000000
first,769,0.02000000
random,769,0.01000000
mid,769,0.01000000
median 3,769,0.01000000
median 3 random,769,0.02000000
median 9,769,0.01000000
median 9 random,769,0.01000000
dual pivot,769,0.01000000
insertion,770,1.04000000
first,770,0.01000000
random,770,0.01000000
mid,770,0.01000000
median 3,770,0.01000000
median 3 random,770,0.02000000
median 9,770,0.01000000
median 9 random,770,0.02000000
dual pivot,770,0.01000000
insertion,771,1.00000000
first,771,0.01000000
random,771,0.01000000
mid,771,0.01000000
median 3,771,0.01000000
median 3 random,771,0.02000000
median 9,771,0.01000000
median 9 random,771,0.02000000
dual pivot,771,0.01000000
insertion,772,1.02000000
first,772,0.01000000
random,772,0.01000000
mid,772,0.01000000
median 3,772,0.01000000
median 3 random,772,0.02000000
median 9,772,0.01000000
median 9 random,772,0.01000000
dual pivot,772,0.02000000
insertion,773,1.01000000
first,773,0.01000000
random,773,0.01000000
mid,773,0.01000000
median 3,773,0.01000000
median 3 random,773,0.02000000
median 9,773,0.01000000
median 9 random,773,0.01000000
dual pivot,773,0.01000000
insertion,774,1.00000000
first,774,0.02000000
random,774,0.01000000
mid,774,0.01000000
median 3,774,0.01000000
median 3 random,774,0.02000000
median 9,774,0.01000000
median 9 random,774,0.01000000
dual pivot,774,0.01000000
insertion,775,1.02000000
first,775,0.01000000
random,775,0.01000000
mid,775,0.01000000
median 3,775,0.01000000
median 3 random,775,0.02000000
median 9,775,0.01000000
median 9 random,775,0.01000000
dual pivot,775,0.01000000
insertion,776,1.00000000
first,776,0.01000000
random,776,0.01000000
mid,776,0.01000000
median 3,776,0.02000000
median 3 random,776,0.01000000
median 9,776,0.01000000
median 9 random,776,0.02000000
dual pivot,776,0.01000000
insertion,777,1.03000000
first,777,0.01000000
random,777,0.01000000
mid,777,0.01000000
median 3,777,0.01000000
median 3 random,777,0.02000000
median 9,777,0.01000000
median 9 random,777,0.01000000
dual pivot,777,0.01000000
insertion,778,1.00000000
first,778,0.01000000
random,778,0.01000000
mid,778,0.02000000
median 3,778,0.01000000
median 3 random,778,0.01000000
median 9,778,0.01000000
median 9 random,778,0.02000000
dual pivot,778,0.01000000
insertion,779,1.00000000
first,779,0.02000000
random,779,0.01000000
mid,779,0.01000000
median 3,779,0.01000000
median 3 random,779,0.02000000
median 9,779,0.01000000
median 9 random,779,0.01000000
dual pivot,779,0.01000000
insertion,780,0.99000000
first,780,0.02000000
random,780,0.01000000
mid,780,0.01000000
median 3,780,0.01000000
median 3 random,780,0.02000000
median 9,780,0.01000000
median 9 random,780,0.01000000
dual pivot,780,0.01000000
insertion,781,1.02000000
first,781,0.02000000
random,781,0.01000000
mid,781,0.01000000
median 3,781,0.01000000
median 3 random,781,0.02000000
median 9,781,0.01000000
median 9 random,781,0.01000000
dual pivot,781,0.01000000
insertion,782,1.03000000
first,782,0.01000000
random,782,0.01000000
mid,782,0.01000000
median 3,782,0.01000000
